seg,ver_comp,inv_comp
39254,9409.462891,5850.720215
39256,9409.462891,5863.657715
39258,9411.302734,5873.470215
39260,9411.387695,5874.251953
39262,9395.265625,5877.263672
39264,9395.265625,5874.401367
39266,9414.435547,5875.142578
39268,9404.414063,5856.893066
39270,9424.162109,5862.326172
39272,9426.857422,5864.500977
39274,9426.857422,5865.566406
39276,9437.863281,5876.4375
39278,9440.09375,5869.600098
39280,9440.09375,5863.542969
39282,9455.598633,5863.297852
39284,9455.598633,5871.734375
39286,9457.384766,5870.65625
39288,9457.384766,5867.227539
39290,9459.628906,5867.814941
39292,9469.05957,5874.514648
39294,9469.05957,5873.103516
39296,9463.455078,5868.303711
39298,9468.160156,5868.616211
39300,9470.913086,5869.367188
39302,9469.133789,5868.833984
39304,9466.369141,5865.083984
39306,9476.102539,5868.621094
39308,9476.102539,5870.259766
39310,9458.107422,5862.415039
39312,9458.107422,5864.506348
39314,9462.447266,5866.518066
39316,9462.447266,5874.484375
39318,9464.139648,5869.198242
39320,9469.65332,5878.426758
39322,9467.249023,5877.004395
39324,9459.521484,5869.329102
39326,9459.521484,5883.410156
39328,9482.661133,5881.375488
39330,9483.566406,5881.205078
39332,9483.566406,5880.797363
39334,9475.135742,5867.027832
39336,9483.462891,5867.027832
39338,9483.462891,5868.807617
39340,9478.432617,5868.579102
39342,9483.795898,5879.152832
39344,9483.795898,5880.083496
39346,9469.78125,5877.047852
39348,9461.299805,5889.682617
39350,9461.299805,5862.873047
39352,9459.626953,5867.237793
39354,9457.333984,5857.477539
39356,9457.333984,5854.754395
39358,9456.777344,5854.518555
39360,9456.777344,5849.245117
39362,9454.874023,5853.023438
39364,9445.286133,5854.118164
39366,9445.286133,5850.779297
39368,9419.374023,5864.87793
39370,9419.374023,5864.355469
39372,9416.282227,5869.976074
39374,9389.625,5871.083008
39376,9392.083984,5870.091309
39378,9418.799805,5881.910156
39380,9418.238281,5885.224121
39382,9416.335938,5881.591797
39384,9416.335938,5879.848633
39386,9407.806641,5884.800781
39388,9420.483398,5888.89209
39390,9420.483398,5896.674316
39392,9417.277344,5891.345215
39394,9418.357422,5888.854004
39396,9424.196289,5889.504883
39398,9437.736328,5901.458984
39400,9437.736328,5902.31543
39402,9438.773438,5897.348633
39404,9443.133789,5893.153809
39406,9424.424805,5881.129883
39408,9424.424805,5873.231445
39410,9412.97168,5878.831543
39412,9431.612305,5882.56543
39414,9440.749023,5890.635742
39416,9440.749023,5878.329102
39418,9431.958984,5874.145508
39420,9432.59375,5883.819336
39422,9422.291016,5874.035156
39424,9415.84082,5876.041016
39426,9419.949219,5882.248535
39428,9412.916016,5877.1875
39430,9413.294922,5875.791992
39432,9409.237305,5882.158203
39434,9409.237305,5887.287109
39436,9413.689453,5886.827637
39438,9418.93457,5874.718262
39440,9418.93457,5877.246582
39442,9423.658203,5889.500488
39444,9416.386719,5880.858398
39446,9416.386719,5878.896484
39448,9417.37793,5880.425781
39450,9416.383789,5894.222656
39452,9416.383789,5885.077148
39454,9417.591797,5888.388184
39456,9417.591797,5895.050781
39458,9428.398438,5880.908203
39460,9420.148438,5884.249023
39462,9410.761719,5873.986328
39464,9410.761719,5881.147461
39466,9425.615234,5883.850586
39468,9425.615234,5869.553711
39470,9429.603516,5867.287598
39472,9423.28418,5869.984863
39474,9425.532227,5865.449219
39476,9422.560547,5867.166504
39478,9422.560547,5862.237305
39480,9424.748047,5855.762207
39482,9428.902344,5854.990234
39484,9460.227539,5852.850586
39486,9455.171875,5863.85791
39488,9455.829102,5857.394531
39490,9455.829102,5859.601563
39492,9461.682617,5859.363281
39494,9471.095703,5856.411621
39496,9461.917969,5865.118164
39498,9457.693359,5863.251465
39500,9462.556641,5866.126465
39502,9465.09375,5867.979492
39504,9472.064453,5867.789063
39506,9471.40332,5861.347656
39508,9471.40332,5868.381836
39510,9473.959961,5871.662109
39512,9473.349609,5865.365234
39514,9439.532227,5865.683594
39516,9439.532227,5866.536133
39518,9426.46875,5862.829102
39520,9426.46875,5872.551758
39522,9425.84668,5870.949219
39524,9427.052734,5879.400391
39526,9427.402344,5871.909668
39528,9427.402344,5874.09082
39530,9430.342773,5877.240723
39532,9430.342773,5871.397461
39534,9419.980469,5866.139648
39536,9428.334961,5868.032715
39538,9428.535156,5855.589844
39540,9428.535156,5864.046387
39542,9429.949219,5867.973633
39544,9426.46875,5865.553711
39546,9429.601563,5886.812012
39548,9429.436523,5892.202637
39550,9429.436523,5896.830078
39552,9438.328125,5903.338867
39554,9440.168945,5912.696289
39556,9450.297852,5918.734375
39558,9441.18457,5921.306641
39560,9451.988281,5913.758789
39562,9458.339844,5906.400879
39564,9458.339844,5908.6875
39566,9464.357422,5917.192871
39568,9462.974609,5923.367188
39570,9472.791016,5920.989258
39572,9465.189453,5939.169922
39574,9466.814453,5936.411133
39576,9469.006836,5930.328613
39578,9460.420898,5916.643066
39580,9460.420898,5917.233398
39582,9460.489258,5923.34082
39584,9451.553711,5941.142578
39586,9451.553711,5953.646484
39588,9446.147461,5946.363281
39590,9456.430664,5948.955078
39592,9456.430664,5950.587402
39594,9454.228516,5950.42041
39596,9454.228516,5934.31543
39598,9449.986328,5941.893555
39600,9457.042969,5942.635742
39602,9448.989258,5935.642578
39604,9439.626953,5931.850586
39606,9435.237305,5929.216797
39608,9435.237305,5940.380371
39610,9460.637695,5949.097656
39612,9457.226563,5952.736328
39614,9450.867188,5953.410645
39616,9450.867188,5952.63916
39618,9464.732422,5936.203125
39620,9448.5625,5934.413086
39622,9448.5625,5933.390625
39624,9435.639648,5938.876465
39626,9443.427734,5941.036133
39628,9436.085938,5944.40918
39630,9436.085938,5933.260742
39632,9442.539063,5935.696777
39634,9443.373047,5941.47168
39636,9441.054688,5936.996094
39638,9441.054688,5931.964355
39640,9463.458008,5930.352539
39642,9466.600586,5936.138672
39644,9466.600586,5947.355469
39646,9462.475586,5928.417969
39648,9453.539063,5926.181641
39650,9430.320313,5931.777832
39652,9432.118164,5935.956055
39654,9438.376953,5946.293945
39656,9438.376953,5923.53418
39658,9437.732422,5928.899414
39660,9437.732422,5930.717773
39662,9454.011719,5932.047852
39664,9453.681641,5929.291504
39666,9453.681641,5930.774414
39668,9462.537109,5929.192383
39670,9462.537109,5923.697266
39672,9471.702148,5921.499023
39674,9463.960938,5922.236328
39676,9451.756836,5929.854492
39678,9457.5,5928.536621
39680,9457.5,5944.34668
39682,9459.678711,5940.59668
39684,9437.445313,5938.254395
39686,9438.68457,5938.48584
39688,9435.919922,5933.640137
39690,9435.919922,5912.137695
39692,9439.808594,5933.162598
39694,9445.220703,5936.751953
39696,9452.498047,5939.743164
39698,9452.498047,5938.905273
39700,9451.387695,5936.678711
39702,9442.296875,5947.330566
39704,9437.248047,5934.436523
39706,9437.248047,5927.512695
39708,9437.248047,5910.079102
39710,9437.689453,5883.750977
39712,9443.697266,5840.427734
39714,9429.619141,5834.014648
39716,9429.619141,5819.446289
39718,9426.420898,5817.101563
39720,9414.155273,5822.458008
39722,9427.972656,5822.458008
39724,9438.286133,5819.226074
39726,9438.286133,5816.709961
39728,9430.016602,5808.395996
39730,9437.511719,5809.095703
39732,9446.179688,5804.891602
39734,9446.179688,5808.100098
39736,9397.553711,5817.605469
39738,9403.453125,5815.576172
39740,9403.453125,5815.472656
39742,9400.387695,5816.642578
39744,9397.177734,5827.602539
39746,9411.961914,5814.361328
39748,9416.554688,5811.195313
39750,9438.614258,5817.01123
39752,9438.614258,5803.144043
39754,9453.415039,5805.541992
39756,9453.415039,5801.473633
39758,9458.578125,5800.584961
39760,9458.578125,5803.501953
39762,9454.336914,5801.480469
39764,9451.061523,5803.297363
39766,9446.141602,5805.196289
39768,9446.141602,5803.052734
39770,9467.313477,5813.674805
39772,9467.313477,5818.111328
39774,9464.757813,5817.488281
39776,9485.564453,5817.972656
39778,9473.361328,5815.928711
39780,9471.016602,5818.342773
39782,9471.856445,5820.717773
39784,9471.856445,5819.123047
39786,9473.9375,5828.035156
39788,9473.9375,5820.498047
39790,9481.480469,5822.171875
39792,9480.740234,5819.724609
39794,9471.837891,5820.263672
39796,9466.755859,5818.885742
39798,9463.427734,5815.577637
39800,9463.427734,5816.176758
39802,9454.75293,5821.538086
39804,9460.636719,5821.447754
39806,9460.77832,5816.699219
39808,9470.201172,5822.263184
39810,9484.952148,5829.402344
39812,9480.458008,5841.279297
39814,9489.587891,5836.51123
39816,9489.587891,5831.65332
39818,9485.899414,5807.483887
39820,9485.899414,5813.15332
39822,9475.693359,5815.303711
39824,9475.693359,5817.762695
39826,9480.507813,5828.113281
39828,9472.455078,5869.165527
39830,9472.455078,5878.111328
39832,9490.969727,5879.045898
39834,9499.103516,5878.198242
39836,9498.239258,5882.898438
39838,9498.239258,5891.87207
39840,9491.386719,5883.519531
39842,9512.716797,5884.371094
39844,9505.388672,5889.899902
39846,9483.111328,5894.645508
39848,9487.102539,5884.755859
39850,9470.725586,5882.22168
39852,9479.494141,5877.396484
39854,9479.494141,5875.692383
39856,9484.330078,5880.118164
39858,9490.075195,5868.313477
39860,9495.902344,5863.735352
39862,9503.244141,5878.985352
39864,9503.244141,5880.418945
39866,9509.206055,5887.209961
39868,9510.665039,5884.960938
39870,9511.082031,5898.341797
39872,9520.851563,5898.020508
39874,9519.863281,5900.557129
39876,9519.863281,5892.182617
39878,9526.588867,5882.78418
39880,9514.649414,5882.272461
39882,9514.649414,5875.696289
39884,9522.303711,5877.618164
39886,9534.910156,5877.767578
39888,9534.910156,5873.84082
39890,9534.755859,5869.873047
39892,9529.146484,5880.30127
39894,9524.660156,5883.994141
39896,9524.660156,5884.533203
39898,9520.686523,5886.036621
39900,9520.686523,5896.613281
39902,9536.258789,5892.004883
39904,9539.398438,5891.10498
39906,9534.136719,5900.428711
39908,9536.882813,5907.27832
39910,9536.882813,5911.392578
39912,9544.378906,5901.740234
39914,9544.378906,5906.145508
39916,9527.429688,5897.195313
39918,9530.793945,5899.081055
39920,9524.368164,5896.820313
39922,9508.944336,5899.217773
39924,9508.944336,5899.416992
39926,9519.013672,5895.477051
39928,9518.96582,5891.620117
39930,9522.760742,5891.18457
39932,9526.448242,5887.776855
39934,9521.431641,5899.209961
39936,9521.431641,5897.007324
39938,9525.935547,5892.867188
39940,9525.935547,5913.349609
39942,9537.78418,5912.373047
39944,9537.78418,5910.053711
39946,9536.93457,5898.993164
39948,9546.884766,5900.023438
39950,9546.751953,5902.106445
39952,9541.033203,5897.241211
39954,9530.545898,5901.682617
39956,9528.78418,5890.603027
39958,9531.733398,5885.767578
39960,9531.733398,5880.364746
39962,9530.291016,5869.53418
39964,9528.80957,5871.625
39966,9538.461914,5887.809082
39968,9528.402344,5885.693359
39970,9520.196289,5876.887695
39972,9524.958984,5885.205078
39974,9524.958984,5884.724121
39976,9528.603516,5884.961426
39978,9528.603516,5894.428711
39980,9530.321289,5902.67627
39982,9544.947266,5903.00293
39984,9541.128906,5900.014648
39986,9541.128906,5895.530273
39988,9555.500977,5900.54541
39990,9521.582031,5898.262695
39992,9521.582031,5891.096191
39994,9536.988281,5896.848633
39996,9536.988281,5897.756836
39998,9536.988281,5899.477051
40000,9548.791016,5892.235352
40002,9543.858398,5886.205078
40004,9543.858398,5882.402344
40006,9544.464844,5890.767578
40008,9544.464844,5898.866211
40010,9528.296875,5893.798828
40012,9538.436523,5900.785156
40014,9535.375977,5902.332031
40016,9532.458984,5903.473633
40018,9532.458984,5903.930176
40020,9532.907227,5905.358398
40022,9531.301758,5905.277832
40024,9521.354492,5906.261719
40026,9551.092773,5905.396973
40028,9551.092773,5897.852539
40030,9543.824219,5890.459961
40032,9544.902344,5887.317383
40034,9544.902344,5893.901855
40036,9530.591797,5896.345703
40038,9534.263672,5897.328125
40040,9543.084961,5911.982422
40042,9547.949219,5906.699219
40044,9535.873047,5906.953613
40046,9545.751953,5907.67041
40048,9549.490234,5902.765625
40050,9549.490234,5901.061523
40052,9544.310547,5905.312012
40054,9535.072266,5897.249023
40056,9542.510742,5900.060547
40058,9542.510742,5903.773438
40060,9550.033203,5899.082031
40062,9558.28125,5901.37207
40064,9546.3125,5902.66748
40066,9552.850586,5899.389648
40068,9552.850586,5890.169922
40070,9570.005859,5887.211914
40072,9565.37207,5886.919922
40074,9560.782227,5871.570313
40076,9556.557617,5871.179688
40078,9555.006836,5882.75
40080,9553.240234,5885.996094
40082,9553.240234,5890.837891
40084,9561.28125,5890.89502
40086,9567.911133,5890.323242
40088,9567.911133,5902.576172
40090,9561.875977,5899.337402
40092,9561.195313,5889.098145
40094,9561.050781,5890.222656
40096,9560.880859,5897.233398
40098,9563.15625,5895.865234
40100,9563.15625,5910.092773
40102,9560.737305,5902.999023
40104,9566.594727,5901.010742
40106,9565.451172,5897.334961
40108,9565.451172,5886.719727
40110,9552.305664,5892.939453
40112,9551.631836,5891.365234
40114,9554.960938,5890.248047
40116,9561.605469,5893.525391
40118,9561.605469,5891.500977
40120,9554.164063,5892.944336
40122,9529.991211,5896.822266
40124,9525.601563,5899.960449
40126,9505.714844,5906.430664
40128,9510.929688,5910.127441
40130,9510.929688,5896.928711
40132,9494.451172,5893.242676
40134,9490.938477,5890.223633
40136,9475.615234,5890.223633
40138,9488.948242,5894.976563
40140,9459.293945,5887.668945
40142,9464.597656,5881.726563
40144,9466.046875,5879.385742
40146,9463.183594,5884.249023
40148,9463.493164,5888.630859
40150,9463.493164,5885.904297
40152,9465.766602,5895.907227
40154,9457.152344,5903.217285
40156,9462.537109,5910.18457
40158,9462.537109,5902.607422
40160,9457.514648,5900.042969
40162,9447.549805,5907.521484
40164,9447.549805,5907.333984
40166,9440.828125,5907.333984
40168,9430.931641,5900.151367
40170,9429.951172,5892.501465
40172,9426.783203,5907.835938
40174,9426.783203,5924.40918
40176,9438.151367,5923.890137
40178,9448.935547,5913.333496
40180,9420.081055,5913.000977
40182,9420.081055,5910.231934
40184,9423.838867,5902.133789
40186,9423.838867,5913.728516
40188,9418.357422,5909.670898
40190,9418.357422,5913.100098
40192,9419.28125,5904.695313
40194,9420.818359,5918.645996
40196,9409.015625,5923.625977
40198,9408.119141,5912.156738
40200,9408.119141,5919.200195
40202,9406.705078,5929.143066
40204,9413.208008,5936.647461
40206,9411.648438,5934.345703
40208,9411.648438,5913.126953
40210,9412.345703,5903.264648
40212,9412.345703,5911.007324
40214,9418.844727,5912.09668
40216,9418.844727,5909.450195
40218,9421.888672,5909.580078
40220,9425.40332,5911.395996
40222,9444.982422,5924.149414
40224,9445.419922,5916.972656
40226,9445.033203,5916.241211
40228,9444.431641,5920.543457
40230,9444.431641,5922.75
40232,9443.317383,5918.375
40234,9443.317383,5908.607422
40236,9463.027344,5909.385254
40238,9456.785156,5909.784668
40240,9450.873047,5907.373047
40242,9456.242188,5912.17334
40244,9449.075195,5920.955078
40246,9443.105469,5918.162109
40248,9441.707031,5920.663086
40250,9441.707031,5921.124023
40252,9413.609375,5924.9375
40254,9395.929688,5931.164063
40256,9394.635742,5931.474609
40258,9379.682617,5917.285156
40260,9379.682617,5908.632324
40262,9374.368164,5910.521973
40264,9375.703125,5901.856445
40266,9373.295898,5901.654785
40268,9372.881836,5917.149414
40270,9372.881836,5927.632813
40272,9385.142578,5928.442383
40274,9385.142578,5927.646484
40276,9386.266602,5921.133301
40278,9385.701172,5919.279785
40280,9385.701172,5921.920898
40282,9383.931641,5928.907227
40284,9390.615234,5923.111816
40286,9396.726563,5921.885742
40288,9396.726563,5927.206055
40290,9412.814453,5940.480957
40292,9413.082031,5939.174805
40294,9413.082031,5928.42041
40296,9419.333984,5923.699219
40298,9419.333984,5920.265625
40300,9445.708008,5916.992188
40302,9445.708008,5918.728516
40304,9449.588867,5919.817383
40306,9447.427734,5916.171875
40308,9442.438477,5919.150391
40310,9442.438477,5923.757324
